Artist,Song,URL
P!nk,Blow Me (One Last Kiss),https://genius.com/P-nk-blow-me-one-last-kiss-lyrics
P!nk,True Love,https://genius.com/P-nk-true-love-lyrics
P!nk,Hurts 2B Human,https://genius.com/P-nk-hurts-2b-human-lyrics
P!nk,A Million Dreams,https://genius.com/P-nk-a-million-dreams-lyrics
P!nk,Dear Mr. President,https://genius.com/P-nk-dear-mr-president-lyrics
P!nk,I Am Here,https://genius.com/P-nk-i-am-here-lyrics
P!nk,Sober,https://genius.com/P-nk-sober-lyrics
P!nk,Whatever You Want,https://genius.com/P-nk-whatever-you-want-lyrics
P!nk,Get the Party Started,https://genius.com/P-nk-get-the-party-started-lyrics
P!nk,Raise Your Glass,https://genius.com/P-nk-raise-your-glass-lyrics
P!nk,90 Days,https://genius.com/P-nk-90-days-lyrics
P!nk,For Now,https://genius.com/P-nk-for-now-lyrics
Adam Lambert,Whataya Want From Me,https://genius.com/Adam-lambert-whataya-want-from-me-lyrics
P!nk,Can We Pretend,https://genius.com/P-nk-can-we-pretend-lyrics
P!nk,But We Lost It,https://genius.com/P-nk-but-we-lost-it-lyrics
P!nk,Wild Hearts Can’t Be Broken,https://genius.com/P-nk-wild-hearts-cant-be-broken-lyrics
You+Me,You and Me,https://genius.com/You-me-you-and-me-lyrics
P!nk,Secrets,https://genius.com/P-nk-secrets-lyrics
Céline Dion,Recovering,https://genius.com/Celine-dion-recovering-lyrics
P!nk,Barbies,https://genius.com/P-nk-barbies-lyrics
P!nk,U + Ur Hand,https://genius.com/P-nk-u-ur-hand-lyrics
P!nk,Just Like a Pill,https://genius.com/P-nk-just-like-a-pill-lyrics
P!nk,Family Portrait,https://genius.com/P-nk-family-portrait-lyrics
P!nk,Stupid Girls,https://genius.com/P-nk-stupid-girls-lyrics
Kelly Clarkson,Broken & Beautiful,https://genius.com/Kelly-clarkson-broken-and-beautiful-lyrics
P!nk,Better Life,https://genius.com/P-nk-better-life-lyrics
P!nk,Where We Go,https://genius.com/P-nk-where-we-go-lyrics
P!nk,Here Comes the Weekend,https://genius.com/P-nk-here-comes-the-weekend-lyrics
P!nk,Glitter in the Air,https://genius.com/P-nk-glitter-in-the-air-lyrics
P!nk,Please Don’t Leave Me,https://genius.com/P-nk-please-dont-leave-me-lyrics
P!nk,Don’t Let Me Get Me,https://genius.com/P-nk-dont-let-me-get-me-lyrics
P!nk,Love Me Anyway,https://genius.com/P-nk-love-me-anyway-lyrics
P!nk,Hustle,https://genius.com/P-nk-hustle-lyrics
P!nk,Funhouse,https://genius.com/P-nk-funhouse-lyrics
P!nk,You Get My Love,https://genius.com/P-nk-you-get-my-love-lyrics
P!nk,Today’s the Day,https://genius.com/P-nk-todays-the-day-lyrics
Kenny Chesney,Setting the World on Fire,https://genius.com/Kenny-chesney-setting-the-world-on-fire-lyrics
P!nk,Happy,https://genius.com/P-nk-happy-lyrics
"Elton John, P!nk & Logic",Bennie and the Jets (2018 Version),https://genius.com/Elton-john-p-nk-and-logic-bennie-and-the-jets-2018-version-lyrics
P!nk,(Hey Why) Miss You Sometime,https://genius.com/P-nk-hey-why-miss-you-sometime-lyrics
P!nk,Circle Game,https://genius.com/P-nk-circle-game-lyrics
P!nk,Courage,https://genius.com/P-nk-courage-lyrics
P!nk,My Attic,https://genius.com/P-nk-my-attic-lyrics
P!nk,Slut Like You,https://genius.com/P-nk-slut-like-you-lyrics
P!nk,The Last Song of Your Life,https://genius.com/P-nk-the-last-song-of-your-life-lyrics
P!nk,I Don’t Believe You,https://genius.com/P-nk-i-dont-believe-you-lyrics
P!nk,Perfect (Clean Radio Edit),https://genius.com/P-nk-perfect-clean-radio-edit-lyrics
P!nk,We Could Have It All,https://genius.com/P-nk-we-could-have-it-all-lyrics
P!nk,The Great Escape,https://genius.com/P-nk-the-great-escape-lyrics
P!nk,What’s Up,https://genius.com/P-nk-whats-up-lyrics
P!nk,I’m Not Dead,https://genius.com/P-nk-im-not-dead-lyrics
P!nk,The Truth About Love,https://genius.com/P-nk-the-truth-about-love-lyrics
P!nk,Are We All We Are,https://genius.com/P-nk-are-we-all-we-are-lyrics
P!nk,Run,https://genius.com/P-nk-run-lyrics
“Weird Al” Yankovic,Polka Face,https://genius.com/Weird-al-yankovic-polka-face-lyrics
P!nk,Beam Me Up,https://genius.com/P-nk-beam-me-up-lyrics
P!nk,There You Go,https://genius.com/P-nk-there-you-go-lyrics
P!nk,Most Girls,https://genius.com/P-nk-most-girls-lyrics
P!nk,Me And Bobby McGee,https://genius.com/P-nk-me-and-bobby-mcgee-lyrics
P!nk,Nobody Knows,https://genius.com/P-nk-nobody-knows-lyrics
P!nk,Trouble,https://genius.com/P-nk-trouble-lyrics
P!nk,More,https://genius.com/P-nk-more-lyrics
P!nk,White Rabbit,https://genius.com/P-nk-white-rabbit-lyrics
P!nk,Bad Influence,https://genius.com/P-nk-bad-influence-lyrics
P!nk,Time After Time,https://genius.com/P-nk-time-after-time-lyrics
P!nk,God Is a DJ,https://genius.com/P-nk-god-is-a-dj-lyrics
P!nk,You Make Me Sick,https://genius.com/P-nk-you-make-me-sick-lyrics
You+Me,Break the Cycle,https://genius.com/You-me-break-the-cycle-lyrics
P!nk,Walk of Shame,https://genius.com/P-nk-walk-of-shame-lyrics
P!nk,Leave Me Alone (I’m Lonely),https://genius.com/P-nk-leave-me-alone-im-lonely-lyrics
P!nk,’Cuz I Can,https://genius.com/P-nk-cuz-i-can-lyrics
P!nk,Bridge of Light,https://genius.com/P-nk-bridge-of-light-lyrics
P!nk,Ave Mary A,https://genius.com/P-nk-ave-mary-a-lyrics
P!nk,It’s All Your Fault,https://genius.com/P-nk-its-all-your-fault-lyrics
P!nk,Whataya Want From Me,https://genius.com/P-nk-whataya-want-from-me-lyrics
P!nk,How Come You’re Not Here,https://genius.com/P-nk-how-come-youre-not-here-lyrics
P!nk,Chaos & Piss,https://genius.com/P-nk-chaos-and-piss-lyrics
You+Me,No Ordinary Love,https://genius.com/You-me-no-ordinary-love-lyrics
P!nk,Crystal Ball,https://genius.com/P-nk-crystal-ball-lyrics
P!nk,Fingers,https://genius.com/P-nk-fingers-lyrics
P!nk,Long Way to Happy,https://genius.com/P-nk-long-way-to-happy-lyrics
You+Me,Capsized,https://genius.com/You-me-capsized-lyrics
You+Me,Unbeliever,https://genius.com/You-me-unbeliever-lyrics
P!nk,Is This Thing On?,https://genius.com/P-nk-is-this-thing-on-lyrics
P!nk,M!ssundaztood,https://genius.com/P-nk-m-ssundaztood-lyrics
P!nk,What About Us (Cash Cash Remix),https://genius.com/P-nk-what-about-us-cash-cash-remix-lyrics
P!nk,Where Did the Beat Go?,https://genius.com/P-nk-where-did-the-beat-go-lyrics
You+Me,Second Guess,https://genius.com/You-me-second-guess-lyrics
Glee Cast,Perfect,https://genius.com/Glee-cast-perfect-lyrics
P!nk,Conversations With My 13 Year Old Self,https://genius.com/P-nk-conversations-with-my-13-year-old-self-lyrics
P!nk,Mean,https://genius.com/P-nk-mean-lyrics
You+Me,Love Gone Wrong,https://genius.com/You-me-love-gone-wrong-annotated
P!nk,Can’t Take Me Home,https://genius.com/P-nk-cant-take-me-home-lyrics
Glee Cast,Blow Me (One Last Kiss),https://genius.com/Glee-cast-blow-me-one-last-kiss-lyrics
P!nk,The King Is Dead but the Queen Is Alive,https://genius.com/P-nk-the-king-is-dead-but-the-queen-is-alive-lyrics
You+Me,Gently,https://genius.com/You-me-gently-lyrics
You+Me,Open Door,https://genius.com/You-me-open-door-lyrics
One Direction,Nobody Knows (Live),https://genius.com/One-direction-nobody-knows-live-lyrics
P!nk,My Signature Move,https://genius.com/P-nk-my-signature-move-lyrics
P!nk,18 Wheeler,https://genius.com/P-nk-18-wheeler-lyrics
P!nk,The One That Got Away,https://genius.com/P-nk-the-one-that-got-away-lyrics
P!nk,Timebomb,https://genius.com/P-nk-timebomb-lyrics
P!nk,Runaway,https://genius.com/P-nk-runaway-lyrics
P!nk,Good Old Days,https://genius.com/P-nk-good-old-days-lyrics
P!nk,Boring,https://genius.com/P-nk-boring-lyrics
P!nk,Love Song,https://genius.com/P-nk-love-song-lyrics
P!nk,One Foot Wrong,https://genius.com/P-nk-one-foot-wrong-lyrics
You+Me,From A Closet In Norway (Oslo Blues),https://genius.com/You-me-from-a-closet-in-norway-oslo-blues-annotated
Glee Cast,Raise Your Glass,https://genius.com/Glee-cast-raise-your-glass-lyrics
KIDZ BOP Kids,What About Us,https://genius.com/Kidz-bop-kids-what-about-us-lyrics
P!nk,Misery,https://genius.com/P-nk-misery-lyrics
Herbie Hancock,Don’t Give Up,https://genius.com/Herbie-hancock-dont-give-up-lyrics
P!nk,Split Personality,https://genius.com/P-nk-split-personality-lyrics
Pinkie Pie,Make a Wish,https://genius.com/Pinkie-pie-make-a-wish-lyrics
P!nk,This Is How It Goes Down,https://genius.com/P-nk-this-is-how-it-goes-down-lyrics
P!nk,Why Did I Ever Like You,https://genius.com/P-nk-why-did-i-ever-like-you-lyrics
Cher,I Walk Alone,https://genius.com/Cher-i-walk-alone-lyrics
P!nk,Get the Party Started (Sweet Dreams Mix),https://genius.com/P-nk-get-the-party-started-sweet-dreams-mix-lyrics
P!nk,Numb,https://genius.com/P-nk-numb-lyrics
Glee Cast,Just Give Me a Reason,https://genius.com/Glee-cast-just-give-me-a-reason-lyrics
P!nk,I Have Seen the Rain,https://genius.com/P-nk-i-have-seen-the-rain-lyrics
P!nk,My Vietnam,https://genius.com/P-nk-my-vietnam-lyrics
P!nk,I Got Money Now,https://genius.com/P-nk-i-got-money-now-lyrics
P!nk,Lonely Girl,https://genius.com/P-nk-lonely-girl-lyrics
P!nk,Bohemian Rhapsody,https://genius.com/P-nk-bohemian-rhapsody-lyrics
P!nk,Tell Me Something Good,https://genius.com/P-nk-tell-me-something-good-lyrics
P!nk,Dear Diary,https://genius.com/P-nk-dear-diary-lyrics
P!nk,Feel Good Time,https://genius.com/P-nk-feel-good-time-lyrics
P!nk,Eventually,https://genius.com/P-nk-eventually-lyrics
P!nk,When We’re Through,https://genius.com/P-nk-when-were-through-lyrics
P!nk,What About Us (Pink Panda Remix),https://genius.com/P-nk-what-about-us-pink-panda-remix-lyrics
P!nk,Heartbreak Down,https://genius.com/P-nk-heartbreak-down-lyrics
P!nk,Respect,https://genius.com/P-nk-respect-lyrics
P!nk,Stop Falling,https://genius.com/P-nk-stop-falling-lyrics
P!nk,Oh My God,https://genius.com/P-nk-oh-my-god-lyrics
P!nk,Last to Know,https://genius.com/P-nk-last-to-know-lyrics
P!nk,What About Us (Tiësto’s AFTR:HRS Remix),https://genius.com/P-nk-what-about-us-tiestos-aftr-hrs-remix-lyrics
P!nk,Push You Away,https://genius.com/P-nk-push-you-away-lyrics
Cher,Lie to Me,https://genius.com/Cher-lie-to-me-lyrics
P!nk,Catch-22,https://genius.com/P-nk-catch-22-lyrics
P!nk,Heartbreaker,https://genius.com/P-nk-heartbreaker-lyrics
P!nk,Centerfold,https://genius.com/P-nk-centerfold-lyrics
P!nk,Could’ve Had Everything,https://genius.com/P-nk-couldve-had-everything-lyrics
P!nk,Love Is Such a Crazy Thing,https://genius.com/P-nk-love-is-such-a-crazy-thing-lyrics
P!nk,We’ve Got Scurvy,https://genius.com/P-nk-weve-got-scurvy-lyrics
P!nk,Let Me Let You Know,https://genius.com/P-nk-let-me-let-you-know-lyrics
P!nk,Save My Life,https://genius.com/P-nk-save-my-life-lyrics
P!nk,Hell Wit Ya,https://genius.com/P-nk-hell-wit-ya-lyrics
P!nk,Gone To California,https://genius.com/P-nk-gone-to-california-lyrics
Operación Triunfo 2018,Just Give Me a Reason,https://genius.com/Operacion-triunfo-2018-just-give-me-a-reason-lyrics
P!nk,Hooker,https://genius.com/P-nk-hooker-lyrics
P!nk,Crazy,https://genius.com/P-nk-crazy-lyrics
P!nk,Catch Me While I’m Sleeping,https://genius.com/P-nk-catch-me-while-im-sleeping-lyrics
P!nk,I Touch Myself,https://genius.com/P-nk-i-touch-myself-lyrics
P!nk,Private Show,https://genius.com/P-nk-private-show-lyrics
Glee Cast,Glitter in the Air,https://genius.com/Glee-cast-glitter-in-the-air-lyrics
P!nk,Is It Love,https://genius.com/P-nk-is-it-love-lyrics
Glee Cast,Raise Your Glass (Glee Cast Season 5 Version),https://genius.com/Glee-cast-raise-your-glass-glee-cast-season-5-version-lyrics
P!nk,Try Too Hard,https://genius.com/P-nk-try-too-hard-lyrics
P!nk,Tonight’s the Night,https://genius.com/P-nk-tonights-the-night-lyrics
P!nk,Do What You Do,https://genius.com/P-nk-do-what-you-do-lyrics
P!nk,Waiting for Love,https://genius.com/P-nk-waiting-for-love-lyrics
P!nk,Halfway Gone,https://genius.com/P-nk-halfway-gone-lyrics
P!nk,Sober (Music Video Version),https://genius.com/P-nk-sober-music-video-version-lyrics
Hilary Duff,Outside of You,https://genius.com/Hilary-duff-outside-of-you-lyrics
Cuban Link,Play How You Want,https://genius.com/Cuban-link-play-how-you-want-lyrics
P!nk,Free,https://genius.com/P-nk-free-lyrics
P!nk,Give me a resson,https://genius.com/P-nk-give-me-a-resson-lyrics
P!nk,Humble Neighborhoods,https://genius.com/P-nk-humble-neighborhoods-lyrics
P!nk,"Babe, I’m Gonna Leave You",https://genius.com/P-nk-babe-im-gonna-leave-you-lyrics
P!nk,Walk Away,https://genius.com/P-nk-walk-away-lyrics
P!nk,Bad Bad Day,https://genius.com/P-nk-bad-bad-day-lyrics
P!nk,We Will Rock You (Pepsi Commercial),https://genius.com/P-nk-we-will-rock-you-pepsi-commercial-lyrics
The Beat Bugs,Lucy in the Sky with Diamonds,https://genius.com/The-beat-bugs-lucy-in-the-sky-with-diamonds-lyrics
Taylor Swift,Who Knew / Unpretty,https://genius.com/Taylor-swift-who-knew-unpretty-lyrics
P!nk,Unwind,https://genius.com/P-nk-unwind-lyrics
Michael Franti & Spearhead,One Step Closer to You,https://genius.com/Michael-franti-and-spearhead-one-step-closer-to-you-lyrics
P!nk,Hiccup,https://genius.com/P-nk-hiccup-lyrics
Cascada,Just Like a Pill,https://genius.com/Cascada-just-like-a-pill-lyrics
P!nk,Words,https://genius.com/P-nk-words-lyrics
P!nk,Delirium,https://genius.com/P-nk-delirium-lyrics
Naughty By Nature,What U Wanna Do,https://genius.com/Naughty-by-nature-what-u-wanna-do-lyrics
Alex Goot,Just Give Me A Reason,https://genius.com/Alex-goot-just-give-me-a-reason-lyrics
Rah Digga,Tell Me Why,https://genius.com/Rah-digga-tell-me-why-lyrics
Annie Lennox,Sing,https://genius.com/Annie-lennox-sing-lyrics
P!nk,Crash & Burn,https://genius.com/P-nk-crash-and-burn-lyrics
P!nk,Can’t Help It,https://genius.com/P-nk-cant-help-it-lyrics
P!nk,Highway to Hell,https://genius.com/P-nk-highway-to-hell-lyrics
P!nk,What About Us (Madison Mars Remix),https://genius.com/P-nk-what-about-us-madison-mars-remix-lyrics
Adam Lambert,Whataya Want from Me (Live at ENERGY Berlin 103.4),https://genius.com/Adam-lambert-whataya-want-from-me-live-at-energy-berlin-1034-lyrics
New Breed,Raise Your Glass,https://genius.com/New-breed-raise-your-glass-lyrics
Herbie Hancock,Imagine Intro,https://genius.com/Herbie-hancock-imagine-intro-lyrics
P!nk,Beautiful Trauma (E11even Remix),https://genius.com/P-nk-beautiful-trauma-e11even-remix-lyrics
P!nk,Janie’s Got a Gun,https://genius.com/P-nk-janies-got-a-gun-lyrics
P!nk,What About Us (Barry Harris Remix),https://genius.com/P-nk-what-about-us-barry-harris-remix-lyrics
Mýa,Take A Picture,https://genius.com/Mya-take-a-picture-lyrics
P!nk,Disconnected,https://genius.com/P-nk-disconnected-lyrics
KIDZ BOP Kids,So What,https://genius.com/Kidz-bop-kids-so-what-lyrics
Tevin Campbell,Everything You Are,https://genius.com/Tevin-campbell-everything-you-are-lyrics
P!nk,Please Don’t Leave Me (main),https://genius.com/P-nk-please-dont-leave-me-main-lyrics
Faith Hill,If You’re Gonna Fly Away,https://genius.com/Faith-hill-if-youre-gonna-fly-away-lyrics
P!nk,U + Ur Hand (Bimbo Jones remix),https://genius.com/P-nk-u-ur-hand-bimbo-jones-remix-lyrics
Allison Iraheta,No One Else,https://genius.com/Allison-iraheta-no-one-else-lyrics
P!nk,Try This - Album Art,https://genius.com/P-nk-try-this-album-art-annotated
P!nk,Beautiful Trauma (Kat Krazy Remix),https://genius.com/P-nk-beautiful-trauma-kat-krazy-remix-lyrics
P!nk,Beautiful Trauma (MOTi Remix),https://genius.com/P-nk-beautiful-trauma-moti-remix-lyrics
P!nk,Beautiful Trauma (Nathan Jain Remix),https://genius.com/P-nk-beautiful-trauma-nathan-jain-remix-lyrics
P!nk,Secrets (Syn Cole Remix),https://genius.com/P-nk-secrets-syn-cole-remix-lyrics
P!nk,Walk Me Home (R3HAB Remix),https://genius.com/P-nk-walk-me-home-r3hab-remix-lyrics
Benzino,Nobody Liver,https://genius.com/Benzino-nobody-liver-lyrics
P!nk,Can’t Take Me Home Medley,https://genius.com/P-nk-cant-take-me-home-medley-lyrics
P!nk,You Make Me Sick [Radio Mix],https://genius.com/P-nk-you-make-me-sick-radio-mix-lyrics
P!nk,Whatever You Want (FTampa Remix),https://genius.com/P-nk-whatever-you-want-ftampa-remix-lyrics
Steel Panther,Sweet Child O’ Mine,https://genius.com/Steel-panther-sweet-child-o-mine-lyrics
P!nk,Secrets (Until Dawn Remix),https://genius.com/P-nk-secrets-until-dawn-remix-lyrics
P!nk,Most Girls [Radio Edit],https://genius.com/P-nk-most-girls-radio-edit-lyrics
P!nk,U + Ur Hand [Beatcult Remix],https://genius.com/P-nk-u-ur-hand-beatcult-remix-lyrics
KIDZ BOP Kids,Who Knew,https://genius.com/Kidz-bop-kids-who-knew-lyrics
P!nk,Can We Pretend (Sigala Remix),https://genius.com/P-nk-can-we-pretend-sigala-remix-lyrics
Operación Triunfo 2017,What About Us,https://genius.com/Operacion-triunfo-2017-what-about-us-lyrics
P!nk,Whatever You Want (Embody Remix),https://genius.com/P-nk-whatever-you-want-embody-remix-lyrics
P!nk,Mean - Main Version - Clean,https://genius.com/P-nk-mean-main-version-clean-lyrics
KIDZ BOP Kids,Don’t Let Me Get Me,https://genius.com/Kidz-bop-kids-dont-let-me-get-me-lyrics
P!nk,Secrets (DJ Suri & Chris Daniel Remix),https://genius.com/P-nk-secrets-dj-suri-and-chris-daniel-remix-lyrics
William Horseman,Bad Romance (Fallin’),https://genius.com/William-horseman-bad-romance-fallin-lyrics
P!nk,Please Don’t Leave Me (The Funhouse Freak Show Edition),https://genius.com/P-nk-please-dont-leave-me-the-funhouse-freak-show-edition-lyrics
Cast of Zoey’s Extraordinary Playlist,Just Give Me a Reason,https://genius.com/Cast-of-zoeys-extraordinary-playlist-just-give-me-a-reason-lyrics
P!nk,Dear Mr. President (From I’m Not Dead Live - Wembley Arena),https://genius.com/P-nk-dear-mr-president-from-im-not-dead-live-wembley-arena-lyrics
P!nk,Whatever You Want (Faux Tales Remix),https://genius.com/P-nk-whatever-you-want-faux-tales-remix-lyrics
Pink Lip Bastuurd,BLANK xx,https://genius.com/Pink-lip-bastuurd-blank-xx-lyrics
P!nk,Hurts 2B Human (Midnight Kids Remix),https://genius.com/P-nk-hurts-2b-human-midnight-kids-remix-lyrics
P!nk,"Dear Mr. President (Live From Wembley Arena London, England)",https://genius.com/P-nk-dear-mr-president-live-from-wembley-arena-london-england-lyrics
Rob Sky,Glitter In The Air,https://genius.com/Rob-sky-glitter-in-the-air-lyrics
P!nk,We’ve got scurvy performed by p!nk,https://genius.com/P-nk-weve-got-scurvy-performed-by-p-nk-lyrics
P!nk,Can We Pretend (Yves V Remix),https://genius.com/P-nk-can-we-pretend-yves-v-remix-lyrics
Operación Triunfo 2017,So What,https://genius.com/Operacion-triunfo-2017-so-what-lyrics
P!nk,Secrets (Rescue Rangerz Remix),https://genius.com/P-nk-secrets-rescue-rangerz-remix-lyrics
P!nk,U + Ur Hand [DVD],https://genius.com/P-nk-u-ur-hand-dvd-lyrics
Amanda Mittz,Try,https://genius.com/Amanda-mittz-try-lyrics
P!nk,Dear Mr. President [DVD][Live],https://genius.com/P-nk-dear-mr-president-dvd-live-lyrics
P!nk,U + Ur Hand [DVD][Live],https://genius.com/P-nk-u-ur-hand-dvd-live-lyrics
Seckvno,Nuit,https://genius.com/Seckvno-nuit-lyrics
P!nk,"Who Knew (Live From Wembley Arena London, England)",https://genius.com/P-nk-who-knew-live-from-wembley-arena-london-england-lyrics
P!nk,Words - tom lord-alge alt version,https://genius.com/P-nk-words-tom-lord-alge-alt-version-lyrics
Melanie La Barrie,Fuckin’ Perfect,https://genius.com/Melanie-la-barrie-fuckin-perfect-lyrics
Adam Lambert,Whataya Want From Me (Brad Walsh’s A-Vivir Mix),https://genius.com/Adam-lambert-whataya-want-from-me-brad-walshs-a-vivir-mix-lyrics
Pink Lip Bastuurd,DMT xx,https://genius.com/Pink-lip-bastuurd-dmt-xx-lyrics
India.Arie,I am Not My Hair (Featuring P!nk),https://genius.com/Indiaarie-i-am-not-my-hair-featuring-p-nk-lyrics
Choice (Girl Group),Living In My World,https://genius.com/Choice-girl-group-living-in-my-world-lyrics
P!nk,You Make Me Sick (HQ2 Smooth Vibe vocal mix),https://genius.com/P-nk-you-make-me-sick-hq2-smooth-vibe-vocal-mix-lyrics
Tim Timebomb,Trouble,https://genius.com/Tim-timebomb-trouble-lyrics
Tentional,Indefinitely and beyond!,https://genius.com/Tentional-indefinitely-and-beyond-lyrics
P!nk,You Make Me Sick [HQ2 Club Mix],https://genius.com/P-nk-you-make-me-sick-hq2-club-mix-lyrics
P!nk,Can We Pretend (MOTi Remix),https://genius.com/P-nk-can-we-pretend-moti-remix-lyrics
P!nk,Hurts 2B Human (Kat Krazy Remix),https://genius.com/P-nk-hurts-2b-human-kat-krazy-remix-lyrics
P!nk,Can We Pretend (Bart B More Remix),https://genius.com/P-nk-can-we-pretend-bart-b-more-remix-lyrics
Adam Lambert,Whataya Want From Me (Fonzerelli’s Electro House Club Remix),https://genius.com/Adam-lambert-whataya-want-from-me-fonzerellis-electro-house-club-remix-lyrics
P!nk,Hurts 2B Human (FTampa Remix),https://genius.com/P-nk-hurts-2b-human-ftampa-remix-lyrics
P!nk,You Make Me Sick (Non-Spoken Word edit),https://genius.com/P-nk-you-make-me-sick-non-spoken-word-edit-lyrics
Adam Lambert,Whataya Want From Me (Jason Nevins Electrotek Extended Mix),https://genius.com/Adam-lambert-whataya-want-from-me-jason-nevins-electrotek-extended-mix-lyrics
P!nk,Can We Pretend (Hook N Sling Remix),https://genius.com/P-nk-can-we-pretend-hook-n-sling-remix-lyrics
P!nk,Hurts 2B Human (Frank Pole Remix),https://genius.com/P-nk-hurts-2b-human-frank-pole-remix-lyrics
P!nk,Presidential Inaugural,https://genius.com/P-nk-presidential-inaugural-lyrics
Pink Lip Bastuurd,KATANA$,https://genius.com/Pink-lip-bastuurd-katana-lyrics
P!nk,Hurts 2B Human (Alex Ghenea Remix),https://genius.com/P-nk-hurts-2b-human-alex-ghenea-remix-lyrics
Derrick McBain,Low,https://genius.com/Derrick-mcbain-low-lyrics
Kanada Farito,Rise,https://genius.com/Kanada-farito-rise-lyrics
P!nk,You make me sick (french remix),https://genius.com/P-nk-you-make-me-sick-french-remix-lyrics
Sallabi-Pischtar,Lucid Mor,https://genius.com/Sallabi-pischtar-lucid-mor-lyrics
BlazingBlade,Lex Luthor freestyle,https://genius.com/Blazingblade-lex-luthor-freestyle-lyrics
Gavin Keith,Daydream,https://genius.com/Gavin-keith-daydream-lyrics
Kanada Farito,Reasons Why,https://genius.com/Kanada-farito-reasons-why-lyrics
P!nk,Glitter in the Air (Live at the 52nd Annual Grammy Awards),https://genius.com/P-nk-glitter-in-the-air-live-at-the-52nd-annual-grammy-awards-lyrics
BlazingBlade,Beautiful,https://genius.com/Blazingblade-beautiful-lyrics
Leasi,I Wanna Make Out,https://genius.com/Leasi-i-wanna-make-out-lyrics
Cao Son Nguyen,Just Give Me a Reason,https://genius.com/Cao-son-nguyen-just-give-me-a-reason-lyrics
P!nk,Opening Medley,https://genius.com/P-nk-opening-medley-lyrics
Arku Beats,Sol,https://genius.com/Arku-beats-sol-lyrics
Nicólas Soul,Drive Slow,https://genius.com/Nicolas-soul-drive-slow-lyrics
Tenacious Hood,Sunrise,https://genius.com/Tenacious-hood-sunrise-lyrics
TXMPLE,Distance,https://genius.com/Txmple-distance-lyrics
Shreyas X Shubh,IKKA,https://genius.com/Shreyas-x-shubh-ikka-lyrics
Krxss,P!nk,https://genius.com/Krxss-p-nk-lyrics
KILLBOYSADDY,Saturday,https://genius.com/Killboysaddy-saturday-lyrics
P!nk,Under Pressure,https://genius.com/P-nk-under-pressure-lyrics
M0$h Blac.,THEYTELLMETOCHILLALIL,https://genius.com/M0-h-blac-theytellmetochillalil-lyrics
Kwik Baztard Yitz,Hunt,https://genius.com/Kwik-baztard-yitz-hunt-lyrics
Krxss,Cody’s Mixtape,https://genius.com/Krxss-codys-mixtape-lyrics
Marc Vinyls,Quarantine & Chill,https://genius.com/Marc-vinyls-quarantine-and-chill-lyrics
Skrimish Sober,Ithinkimdonelol (Outro),https://genius.com/Skrimish-sober-ithinkimdonelol-outro-lyricsThe Cure,Just Like Heaven,https://genius.com/The-cure-just-like-heaven-lyrics
The Cure,Friday I’m in Love,https://genius.com/The-cure-friday-im-in-love-lyrics
The Cure,Lovesong,https://genius.com/The-cure-lovesong-lyrics
The Cure,Pictures of You,https://genius.com/The-cure-pictures-of-you-lyrics
The Cure,Boys Don’t Cry,https://genius.com/The-cure-boys-dont-cry-lyrics
The Cure,Lullaby,https://genius.com/The-cure-lullaby-lyrics
The Cure,Disintegration,https://genius.com/The-cure-disintegration-lyrics
Adele,Lovesong,https://genius.com/Adele-lovesong-lyrics
The Cure,Close to Me,https://genius.com/The-cure-close-to-me-lyrics
The Cure,In Between Days,https://genius.com/The-cure-in-between-days-lyrics
The Cure,A Forest,https://genius.com/The-cure-a-forest-lyrics
The Cure,Plainsong,https://genius.com/The-cure-plainsong-lyrics
The Cure,Fascination Street,https://genius.com/The-cure-fascination-street-lyrics
